,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,17104,451103401,묘고산,선암리구간, ,2.34,쉬움,41,29, , , , , ,2016-12-31,451103401
1,1,17105,451103401,묘고산,용복동구간, ,0.34,쉬움,6,4, , , , , ,2016-12-31,451103401
2,2,17106,451103401,묘고산,용복동구간, ,0.08,쉬움,1,1, , , , , ,2016-12-31,451103401
3,3,17107,451103401,묘고산,용복동구간, ,0.47,쉬움,8,6, , , , , ,2016-12-31,451103401
4,4,17108,451103401,묘고산,용복동구간, ,0.33,쉬움,6,4, , , , , ,2016-12-31,451103401
5,5,17109,451103401,묘고산,오봉리구간, ,0.58,쉬움,10,7, , , , , ,2016-12-31,451103401
6,6,17110,451103401,묘고산,용복동구간, ,0.42,쉬움,7,5, , , , , ,2016-12-31,451103401
7,7,17111,451103401,묘고산,용복동구간, ,0.28,쉬움,5,3, , , , , ,2016-12-31,451103401
8,8,17112,451103401,묘고산,용복동구간, ,0.55,쉬움,10,7, , , , , ,2016-12-31,451103401
9,9,17113,451103401,묘고산,용복동구간, ,0.24,쉬움,4,3, , , , , ,2016-12-31,451103401
10,10,17114,451103401,묘고산,용복동구간, ,0.24,쉬움,4,3, , , , , ,2016-12-31,451103401
11,11,17115,451103401,묘고산,오봉리구간, ,0.24,쉬움,4,3, , , , , ,2016-12-31,451103401
12,12,17116,451103401,묘고산,월전리구간, ,0.99,쉬움,17,12, , , , , ,2016-12-31,451103401
13,13,17117,451103401,묘고산,이성리구간, ,0.45,쉬움,8,6, , , , , ,2016-12-31,451103401
14,14,17118,451103401,묘고산,삼천동3가구간, ,0.22,쉬움,4,3, , , , , ,2016-12-31,451103401
15,15,17119,451103401,묘고산,월전리구간, ,0.26,쉬움,5,3, , , , , ,2016-12-31,451103401
16,16,17120,451103401,묘고산,월전리구간, ,0.06,쉬움,1,1, , , , , ,2016-12-31,451103401
17,17,17121,451103401,묘고산,용복동구간, ,0.27,쉬움,5,3, , , , , ,2016-12-31,451103401
18,18,17122,451103401,묘고산,용복동구간, ,0.31,쉬움,5,4, , , , , ,2016-12-31,451103401
19,19,17123,451103401,묘고산,삼천동3가구간, ,0.29,쉬움,5,4, , , , , ,2016-12-31,451103401
20,20,17124,451103401,묘고산,삼천동3가구간, ,0.32,쉬움,6,4, , , , , ,2016-12-31,451103401
21,21,17125,451103401,묘고산,오봉리구간, ,0.09,쉬움,2,1, , , , , ,2016-12-31,451103401
22,22,17126,451103401,묘고산,용복동구간, ,0.57,쉬움,10,7, , , , , ,2016-12-31,451103401
23,23,17127,451103401,묘고산,용복동구간, ,0.11,쉬움,2,1, , , , , ,2016-12-31,451103401
24,24,17128,451103401,묘고산,용복동구간, ,0.33,쉬움,6,4, , , , , ,2016-12-31,451103401
25,25,17129,451103401,묘고산,용복동구간, ,0.4,쉬움,7,5, , , , , ,2016-12-31,451103401
26,26,17130,451103401,묘고산,용복동구간, ,0.25,쉬움,4,3, , , , , ,2016-12-31,451103401
27,27,17131,451103401,묘고산,용복동구간, ,0.41,쉬움,7,5, , , , , ,2016-12-31,451103401
28,28,17132,451103401,묘고산,오봉리구간, ,0.09,쉬움,2,1, , , , , ,2016-12-31,451103401
29,29,17133,451103401,묘고산,용복동구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,451103401
30,30,17134,451103401,묘고산,오봉리구간, ,0.48,쉬움,8,6, , , , , ,2016-12-31,451103401
31,31,17135,451103401,묘고산,용복동구간, ,0.35,쉬움,6,4, , , , , ,2016-12-31,451103401
32,32,17136,451103401,묘고산,오봉리구간, ,0.36,쉬움,6,4, , , , , ,2016-12-31,451103401
33,33,17137,451103401,묘고산,오봉리구간, ,0.47,쉬움,8,6, , , , , ,2016-12-31,451103401
34,34,17138,451103401,묘고산,오봉리구간, ,0.16,쉬움,3,2, , , , , ,2016-12-31,451103401
35,35,17139,451103401,묘고산,용복동구간, ,0.21,쉬움,4,3, , , , , ,2016-12-31,451103401
36,36,17140,451103401,묘고산,용복동구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,451103401
37,37,17141,451103401,묘고산,용복동구간, ,0.17,쉬움,3,2, , , , , ,2016-12-31,451103401
38,38,17142,451103401,묘고산,용복동구간, ,0.21,쉬움,4,3, , , , , ,2016-12-31,451103401
39,39,17143,451103401,묘고산,오봉리구간, ,0.41,쉬움,7,5, , , , , ,2016-12-31,451103401
40,40,17144,451103401,묘고산,오봉리구간, ,0.39,쉬움,7,5, , , , , ,2016-12-31,451103401
41,41,17145,451103401,묘고산,오봉리구간, ,1.06,쉬움,19,13, , , , , ,2016-12-31,451103401
42,42,17146,451103401,묘고산,용복동구간, ,0.03,쉬움,1,0, , , , , ,2016-12-31,451103401
43,43,17147,451103401,묘고산,삼천동3가구간, ,0.28,쉬움,5,3, , , , , ,2016-12-31,451103401
44,44,17148,451103401,묘고산,이성리구간, ,0.18,쉬움,3,2, , , , , ,2016-12-31,451103401
45,45,17149,451103401,묘고산,오봉리구간, ,0.21,쉬움,4,3, , , , , ,2016-12-31,451103401
46,46,17150,451103401,묘고산,삼천동3가구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,451103401
47,47,17151,451103401,묘고산,삼천동3가구간, ,0.5,쉬움,9,6, , , , , ,2016-12-31,451103401
