,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,3516,461300201,고락산, , ,1.05,쉬움,19,13, , , , , ,2016-12-31,2613580200
1,1,3517,461300201,고락산, , ,0.52,쉬움,9,6, , , , , ,2016-12-31,2613580200
2,2,3518,461300201,고락산, , ,0.37,쉬움,7,5, , , , , ,2016-12-31,2613580200
3,3,3519,461300201,고락산,문수동구간, ,0.46,쉬움,8,6, , , , , ,2016-12-31,2613580200
4,4,3520,461300201,고락산, , ,0.72,쉬움,13,9, , , , , ,2016-12-31,2613580200
5,5,3521,461300201,고락산, , ,0.3,쉬움,5,4, , , , , ,2016-12-31,2613580200
6,6,3522,461300201,고락산, , ,0.25,쉬움,4,3, , , , , ,2016-12-31,2613580200
7,7,3523,461300201,고락산,둔덕동구간, ,0.31,중간,6,4, , , , , ,2016-12-31,2613580200
8,8,3524,461300201,고락산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,2613580200
9,9,3525,461300201,고락산, , ,0.26,쉬움,5,3, , , , , ,2016-12-31,2613580200
10,10,3526,461300201,고락산, , ,0.3,쉬움,5,4, , , , , ,2016-12-31,2613580200
11,11,3527,461300201,고락산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,2613580200
12,12,3528,461300201,고락산, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,2613580200
13,13,3529,461300201,고락산, , ,0.2,쉬움,4,2, , , , , ,2016-12-31,2613580200
14,14,3530,461300201,고락산, , ,0.21,쉬움,4,3, , , , , ,2016-12-31,2613580200
15,15,3531,461300201,고락산, , ,0.26,쉬움,5,3, , , , , ,2016-12-31,2613580200
16,16,3532,461300201,고락산,문수동구간, ,0.48,쉬움,8,6, , , , , ,2016-12-31,2613580200
17,17,3533,461300201,고락산,문수동구간, ,0.16,쉬움,3,2, , , , , ,2016-12-31,2613580200
18,18,3534,461300201,고락산,신기동구간,제일모직사택뒤 ∼정상,0.61,쉬움,11,8, , , , , ,2016-12-31,2613580200
19,19,3535,461300201,고락산,시전동구간, ,0.4,쉬움,7,5, , , , , ,2016-12-31,2613580200
20,20,3536,461300201,고락산, , ,0.24,쉬움,4,3, , , , , ,2016-12-31,2613580200
21,21,3537,461300201,고락산, , ,0.22,쉬움,4,3, , , , , ,2016-12-31,2613580200
22,22,3538,461300201,고락산,둔덕동구간,하이츠아파트 ～정상,0.26,쉬움,5,3, , , , , ,2016-12-31,2613580200
23,23,3539,461300201,고락산,문수동구간, ,0.23,쉬움,4,3, , , , , ,2016-12-31,2613580200
24,24,3540,461300201,고락산,둔덕동구간,둔덕주공아파트 ～정상,0.25,쉬움,4,3, , , , , ,2016-12-31,2613580200
25,25,3541,461300201,고락산,문수동구간, ,0.25,쉬움,4,3, , , , , ,2016-12-31,2613580200
26,26,3542,461300201,고락산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,2613580200
27,27,3543,461300201,고락산,시전동구간, ,0.15,쉬움,3,2, , , , , ,2016-12-31,2613580200
28,28,3544,461300201,고락산,은파교회구간,은파교회 ～정상,0.12,쉬움,2,1, , , , , ,2016-12-31,2613580200
29,29,3545,461300201,고락산,문수동구간, ,0.1,쉬움,2,1, , , , , ,2016-12-31,2613580200
30,30,3546,461300201,고락산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,2613580200
31,31,3547,461300201,고락산, , ,0.18,쉬움,3,2, , , , , ,2016-12-31,2613580200
32,32,3548,461300201,고락산,시전동구간, ,0.16,쉬움,3,2, , , , , ,2016-12-31,2613580200
33,33,3549,461300201,고락산, , ,0.74,쉬움,13,9, , , , , ,2016-12-31,2613580200
34,34,3550,461300201,고락산, , ,0.29,쉬움,5,4, , , , , ,2016-12-31,2613580200
35,35,3551,461300201,고락산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,2613580200
36,36,3552,461300201,고락산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,2613580200
37,37,3553,461300201,고락산, , ,0.25,쉬움,4,3, , , , , ,2016-12-31,2613580200
38,38,3554,461300201,고락산, , ,0.19,쉬움,3,2, , , , , ,2016-12-31,2613580200
39,39,3555,461300201,고락산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,2613580200
40,40,3556,461300201,고락산, , ,0.27,쉬움,5,3, , , , , ,2016-12-31,2613580200
41,41,3557,461300201,고락산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,2613580200
42,42,3558,461300201,고락산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,2613580200
43,43,3559,461300201,고락산,둔덕동구간,한려아파트 ～정상,0.08,쉬움,1,1, , , , , ,2016-12-31,2613580200
44,44,3560,461300201,고락산, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,2613580200
45,45,3561,461300201,고락산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,2613580200
46,46,3562,461300201,고락산, , ,0.14,쉬움,2,2, , , , , ,2016-12-31,2613580200
47,47,3563,461300201,고락산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,2613580200
48,48,3564,461300201,고락산, , ,0.2,쉬움,4,2, , , , , ,2016-12-31,2613580200
49,49,3565,461300201,고락산,둔덕동구간, ,0.08,쉬움,1,1, , , , , ,2016-12-31,2613580200
50,50,3566,461300201,고락산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,2613580200
51,51,3567,461300201,고락산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,2613580200
52,52,3568,461300201,고락산, , ,0.22,쉬움,4,3, , , , , ,2016-12-31,2613580200
53,53,3569,461300201,고락산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,2613580200
54,54,3570,461300201,고락산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,2613580200
55,55,3571,461300201,고락산, , ,0.03,쉬움,1,0, , , , , ,2016-12-31,2613580200
56,56,3572,461300201,고락산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,2613580200
57,57,3573,461300201,고락산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,2613580200
58,58,3574,461300201,고락산, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,2613580200
59,59,3575,461300201,고락산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,2613580200
60,60,3576,461300201,고락산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,2613580200
61,61,3577,461300201,고락산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,2613580200
62,62,3578,461300201,고락산, , ,0.0,쉬움,1,0, , , , , ,2016-12-31,2613580200
63,63,3579,461300201,고락산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,2613580200
